5	1987	1		6	6	"126/319"	""		9	8	1988	1.1309	"F23J 1308"	"F23J"	13	1	4	126	126	4762115		"CA"	""	66	66	319	"319"	"319"	319	0	0
6	1987	3	1	4	4	"60/633"	"DE"		16	8	1988	1.1279	"F01B  700"	"F01B"	7	1	5	60	60	4763478	10035528	""	""	45	45	633	"633"	"633"	633	0	77780
4	1987	1		6	6	"108/103"	""		16	8	1988	1.1309	"A47B 1100"	"A47B"	11	1	8	108	108	4763582		"FL"	""	69	69	103	"103"	"103"	103	0	0
3	1987	2	1	6	6	"110/323"	"US"		16	8	1988	1.1309	"F23M  900"	"F23M"	9	1	3	110	110	4763584	10269759	"CT"	""	66	66	323	"323"	"323"	323	0	112595
14	1987	1		6	6	"126/243"	""		16	8	1988	1.1309	"F23J  100"	"F23J"	1	1	1	126	126	4763640		"CA"	""	66	66	243	"243"	"243"	243	0	0
1	1987	2	1	1	1	"44/419"	"US"		16	8	1988	1.1305	"C10L  118"	"C10L"	1	1	9	44	44	4764183	10190949	"NY"	""	19	19	419	"419"	"53"	53	0	381140
12	1986	2	1	4	4	"348/310"	"US"		16	8	1988	1.1279	"H01L 2714"	"H01L"	27	1	26	348	250	4764682	10831610	"MI"	""	49	44	310	"310"	"578"	578	0	424040
1	1987	2	1	6	6	"126/85B"	"US"		23	8	1988	1.1309	"F23L 1702"	"F23L"	17	1	22	126	126	4765308	10865308	"NJ"	""	66	66		"85B"	"85"	85	0	735568
23	1986	3	1	1	6	"510/176"	"DE"		23	8	1988	1.1305	"C11D  732"	"C11D"	7	1	11	510	134	4765844	10102636	""	""	19	69	176	"176"	"38"	38	0	254145
7	1987	1		6	6	"428/679"	""		23	8	1988	1.1309	"B32B 1518"	"B32B"	15	1	14	428	428	4766042		"CA"	""	69	69	679	"679"	"679"	679	0	0
11	1987	3	1	4	4	"429/39"	"JP"		23	8	1988	1.1279	"H01M  214"	"H01M"	2	1	13	429	429	4766043	10040685	""	""	45	45	39	"39"	"39"	39	0	581270
4	1987	3	1	4	4	"60/598"	"JP"		30	8	1988	1.1279	"F02B 3336"	"F02B"	33	1	2	60	60	4766729	10369333	""	""	45	45	598	"598"	"598"	598	0	39270
2	1986	1		6	6	"110/226"	""		30	8	1988	1.1309	"B23K  302"	"B23K"	3	1	36	110	110	4766823		"TX"	""	66	66	226	"226"	"226"	226	0	0
0	1986	3	1	6	6	"110/256"	"FI"		30	8	1988	1.1309	"F23G  500"	"F23G"	5	1	8	110	110	4766824	10866824	""	""	66	66	256	"256"	"256"	256	0	506165
22	1987	2	1	6	6	"122/14.21"	"US"		30	8	1988	1.1309	"F24H  100"	"F24H"	1	1	11	122	126	4766883	10497296	"OH"	""	66	66	14.21	"14.21"	"351"	351	0	384930
0	1987	1		6	6	"126/591"	""		30	8	1988	1.1309	"F24J  240"	"F24J"	2	1	6	126	126	4766884		"JP"	""	66	66	591	"591"	"419"	419	0	0
32	1987	3	1	6	6	"428/690"	"JP"		30	8	1988	1.1309	"B32B  900"	"B32B"	9	1	2	428	428	4767679	10453106	""	""	69	69	690	"690"	"690"	690	0	21435
2	1986	1		4	4	"290/54"	""	05jul2000	30	8	1988	1.1279	"F01K 2504"	"F01K"	25	1	6	290	290	4767938		"KS"	""	45	45	54	"54"	"54"	54	0	0
0	1987	1		4	4	"60/624"	""		6	9	1988	1.1279	"F02G  300"	"F02G"	3	1	12	60	60	4768344		"YU"	""	45	45	624	"624"	"624"	624	0	0
11	1987	3	1	6	6	"110/325"	"FR"		6	9	1988	1.1309	"F23M  900"	"F23M"	9	1	4	110	110	4768447	10868447	""	""	66	66	325	"325"	"325"	325	0	114360
10	1987	1		1	1	"44/605"	""	02jun2004	6	9	1988	1.1305	"C10L  544"	"C10L"	5	1	9	44	44	4769044		"FL"	""	19	19	605	"605"	"605"	605	0	0
13	1986	3	1	6	6	"134/21"	"CH"	04nov2003	6	9	1988	1.1309	"B08B  504"	"B08B"	5	1	28	134	134	4769085	10720881	""	""	69	69	21	"21"	"21"	21	0	274055
4	1987	3	2	4	4	"429/7"	"JP"		6	9	1988	1.1279	"H01M  200"	"H01M"	2	1	4	429	429	4769295	20792835	""	""	45	45	7	"7"	"7"	7	0	256400
12	1987	3	1	4	4	"429/12"	"DE"		6	9	1988	1.1279	"H01M  810"	"H01M"	8	1	4	429	429	4769296	10051908	""	""	45	45	12	"12"	"12"	12	0	54310
91	1987	2	1	4	4	"429/17"	"US"		6	9	1988	1.1279	"H01M  804"	"H01M"	8	1	8	429	429	4769297	10874154	"CT"	""	45	45	17	"17"	"17"	17	0	280815
1	1987	3	1	5	5	"355/72"	"JP"		6	9	1988	1.1309	"G03B 2758"	"G03B"	27	1	6	355	355	4769681	10035016	""	""	54	54	72	"72"	"72"	72	0	211155
1	1987	2	1	6	6	"110/193"	"US"		13	9	1988	1.1309	"F23N  524"	"F23N"	5	1	14	110	110	4770108	10708698	"PA"	""	66	66	193	"193"	"193"	193	0	465
39	1987	2	1	6	6	"110/247"	"US"		13	9	1988	1.1309	"F23G  704"	"F23G"	7	1	20	110	110	4770109	11301301	"CA"	""	66	66	247	"247"	"247"	247	0	472715
4	1987	3	1	6	6	"122/14.21"	"FR"		13	9	1988	1.1309	"F24H  100"	"F24H"	1	1	6	122	126	4770161	10840725	""	""	66	66	14.21	"14.21"	"351"	351	0	97730
13	1986	2	1	6	6	"134/40"	"US"		13	9	1988	1.1309	"B01J 1300"	"B01J"	13	1	4	134	134	4770715	10822358	"TX"	""	69	69	40	"40"	"40"	40	0	633645
18	1987	2	1	4	4	"429/9"	"US"		13	9	1988	1.1279	"H01M 1200"	"H01M"	12	1	18	429	429	4770954	10043410	"OK"	""	45	45	9	"9"	"9"	9	0	238325
7	1987	2	1	2	5	"396/26"	"US"		13	9	1988	1.1219	"G03B 1708"	"G03B"	17	1	33	396	354	4771320	10871320	"MD"	""	22	54	26	"26"	"64"	64	0	501250
5	1988	1		6	6	"110/233"	""		20	9	1988	1.1309	"F23B  700"	"F23B"	7	1	11	110	110	4771708		"AL"	""	66	66	233	"233"	"233"	233	0	0
10	1987	1		6	6	"122/14.22"	""		20	9	1988	1.1309	"F24H  120"	"F24H"	1	1	13	122	126	4771762		"NV"	""	66	66	14.22	"14.22"	"360"	360	0	0
2	1987	2	1	6	6	"126/646"	"US"		20	9	1988	1.1309	"F24J  232"	"F24J"	2	1	16	126	126	4771763	10612157	"TX"	""	66	66	646	"646"	"433"	433	0	625730
8	1986	3	1	1	1	"127/36"	"JP"		20	9	1988	1.1305	"C13K 1300"	"C13K"	13	1	7	127	127	4772334	10814495	""	""	11	11	36	"36"	"36"	36	0	323385
3	1987	3	1	1	1	"208/107"	"JP"		20	9	1988	1.1305	"C10G  932"	"C10G"	9	1	11	208	208	4772378	10572265	""	""	19	19	107	"107"	"107"	107	0	211335
8	1987	2	1	1	1	"44/440"	"US"	12oct2004	27	9	1988	1.1305	"C10L  116"	"C10L"	1	1	33	44	44	4773916	10136739	"CA"	""	19	19	440	"440"	"79"	79	0	595450
2	1986	3	2	1	1	"48/77"	"JP"		27	9	1988	1.1305	"C10J  348"	"C10J"	3	1	2	48	48	4773917	10180289	""	""	13	13	77	"77"	"77"	77	0	50130
15	1984	2	1	1	1	"48/197R"	"US"		27	9	1988	1.1305	"C10J  300"	"C10J"	3	1	21	48	48	4773918	10279693	"CA"	""	13	13		"197R"	"197"	197	0	480040
1	1986	3	1	6	6	"134/33"	"JP"		27	9	1988	1.1309	"C23C 1308"	"C23C"	13	1	5	134	134	4773941	10238964	""	""	69	69	33	"33"	"33"	33	0	256400
6	1986	3	1	4	4	"136/244"	"JP"		27	9	1988	1.1279	"H01L 3106"	"H01L"	31	1	11	136	136	4773942	10613126	""	""	45	45	244	"244"	"244"	244	0	305235
4	1987	3	1	4	4	"136/244"	"JP"		27	9	1988	1.1279	"H01L 2714"	"H01L"	27	1	11	136	136	4773943	10753950	""	""	45	45	244	"244"	"244"	244	0	324320
29	1987	2	1	4	4	"136/249"	"US"	08mar2005	27	9	1988	1.1279	"H01L 3106"	"H01L"	31	1	39	136	136	4773944	10237078	"MI"	""	45	45	249	"249"	"249"	249	0	173980
19	1986	2	1	6	6	"428/698"	"US"		27	9	1988	1.1309	"B32B  900"	"B32B"	9	1	20	428	428	4774151	10083419	"NY"	""	69	69	698	"698"	"698"	698	0	280070
11	1987	3	1	4	4	"429/12"	"JP"		27	9	1988	1.1279	"H01M  818"	"H01M"	8	1	25	429	429	4774152	10067050	""	""	45	45	12	"12"	"12"	12	0	379245
5	1987	3	1	4	4	"429/12"	"DE"		27	9	1988	1.1279	"H01M  810"	"H01M"	8	1	3	429	429	4774153	10051908	""	""	45	45	12	"12"	"12"	12	0	54310
5	1987	3	1	6	6	"110/234"	"DE"		4	10	1988	1.1309	"F23B  700"	"F23B"	7	1	11	110	110	4774895	10573032	""	""	66	66	234	"234"	"234"	234	0	144255
6	1987	1		6	6	"126/85B"	""	02sep2004	4	10	1988	1.1309	"F23L 1704"	"F23L"	17	1	6	126	126	4774931		"MA"	""	66	66		"85B"	"85"	85	0	0
19	1987	3	1	6	6	"134/42"	"DE"		4	10	1988	1.1309	"C11D  742"	"C11D"	7	1	23	134	134	4775424	10225608	""	""	69	69	42	"42"	"42"	42	0	247990
27	1987	1		4	4	"60/602"	""		11	10	1988	1.1279	"F02B 3712"	"F02B"	37	1	14	60	60	4776168		"CA"	""	45	45	602	"602"	"602"	602	0	0
4	1988	3	1	6	6	"110/229"	"AT"		11	10	1988	1.1309	"F23G  512"	"F23G"	5	1	9	110	110	4776285	10297903	""	""	66	66	229	"229"	"229"	229	0	613455
7	1986	3	1	6	6	"134/38"	"DE"		11	10	1988	1.1309	"B08B  700"	"B08B"	7	1	10	134	134	4776892	10102636	""	""	69	69	38	"38"	"38"	38	0	254145
19	1986	2	1	4	4	"136/249"	"US"		11	10	1988	1.1279	"H01L 3106"	"H01L"	31	1	13	136	136	4776893	10228403	"CA"	""	45	45	249	"249"	"249"	249	0	101491
10	1987	3	1	4	4	"136/249"	"JP"		11	10	1988	1.1279	"H01L 3106"	"H01L"	31	1	14	136	136	4776894	10480018	""	""	45	45	249	"249"	"249"	249	0	493260
51	1987	2	1	4	4	"136/253"	"US"		11	10	1988	1.1279	"H02N  600"	"H02N"	6	1	21	136	136	4776895	10998531	"CA"	""	45	45	253	"253"	"253"	253	0	460730
8	1988	2	1	6	6	"108/108"	"US"		18	10	1988	1.1309	"A47F  512"	"A47F"	5	1	9	108	108	4777888	10850626	"MI"	""	69	69	108	"108"	"108"	108	0	597480
19	1987	2	1	6	6	"122/19.2"	"US"		18	10	1988	1.1309	"F24H  100"	"F24H"	1	1	14	122	126	4777933	10433002	"WI"	""	66	66	19.2	"19.2"	"361"	361	0	32095
2	1987	2	1	6	6	"126/678"	"US"		18	10	1988	1.1309	"F24J  230"	"F24J"	2	1	11	126	126	4777934	10877934	"CA"	""	66	66	678	"678"	"435"	435	0	57230
4	1987	3	1	6	6	"126/585"	"CH"		18	10	1988	1.1309	"F24J  226"	"F24J"	2	1	8	126	126	4777935	10145281	""	""	66	66	585	"585"	"449"	449	0	550045
1	1986	3	1	1	1	"204/272"	"JP"		18	10	1988	1.1305	"C25G  900"	"C25G"	9	1	9	204	204	4778584	10878584	""	""	19	19	272	"272"	"272"	272	0	639890
7	1987	1		4	4	"429/82"	""		18	10	1988	1.1279	"H01M  212"	"H01M"	2	1	26	429	429	4778735		"PA"	""	45	45	82	"82"	"82"	82	0	0
5	1987	2	1	4	4	"348/295"	"US"		18	10	1988	1.1279	"H04N  314"	"H04N"	3	1	13	348	250	4779005	12055668	"CA"	""	49	44	295	"295"	"578"	578	0	285455
1	1987	1		6	6	"126/263.09"	""		25	10	1988	1.1309	"F24J  100"	"F24J"	1	1	5	126	126	4779609		"CT"	""	66	66	263.09	"263.09"	"263"	263	0	0
2	1985	1		6	6	"126/378.1"	""		1	11	1988	1.1309	"A47J 2706"	"A47J"	27	1	4	126	126	4781172		"NC"	""	66	66	378.1	"378.1"	"378"	378	0	0
2	1986	1		6	6	"126/592"	""		1	11	1988	1.1309	"F24J  302"	"F24J"	3	1	11	126	126	4781173		"BE"	""	66	66	592	"592"	"433"	433	0	0
13	1987	2	1	6	6	"134/34"	"US"		1	11	1988	1.1309	"B08B  304"	"B08B"	3	1	7	134	134	4781764	10055147	"NY"	""	69	69	34	"34"	"34"	34	0	601715
4	1987	3	1	4	4	"136/249"	"JP"		1	11	1988	1.1279	"H01L 3106"	"H01L"	31	1	18	136	136	4781765	10480018	""	""	45	45	249	"249"	"249"	249	0	493260
15	1987	2	1	4	4	"136/258"	"US"		1	11	1988	1.1279	"H01L 3106"	"H01L"	31	1	34	136	136	4781766	10872564	"DE"	""	45	45	258	"258"	"258"	258	0	42310
10	1987	3	1	6	6	"428/703"	"JP"		1	11	1988	1.1309	"C04B  735"	"C04B"	7	1	6	428	428	4781994	10814495	""	""	69	69	703	"703"	"703"	703	0	323385
9	1987	2	1	4	4	"429/13"	"US"		1	11	1988	1.1279	"H01M  804"	"H01M"	8	1	14	429	429	4781995	12064992	"MA"	""	45	45	13	"13"	"13"	13	0	224220
6	1986	3	1	4		"257/426"	"CH"		1	11	1988	1.1279	"H01L 4306"	"H01L"	43	1	20	257	357	4782375	10222435	""	""	46		426	"426"	"27"	27	0	336095
2	1987	1		6	6	"110/233"	""		8	11	1988	1.1309	"F23B  700"	"F23B"	7	1	9	110	110	4782767		"OH"	""	66	66	233	"233"	"233"	233	0	0
10	1987	2	1	6	6	"110/246"	"US"		8	11	1988	1.1309	"F27B  738"	"F27B"	7	1	13	110	110	4782768	10107597	"PA"	""	66	66	246	"246"	"246"	246	0	625115
11	1987	3	1	6	6	"110/345"	"DE"		8	11	1988	1.1309	"F23J 1100"	"F23J"	11	1	14	110	110	4782772	10144522	""	""	66	66	345	"345"	"345"	345	0	331250
10	1987	2	1	6	6	"122/18.4"	"US"		8	11	1988	1.1309	"F24H  100"	"F24H"	1	1	7	122	126	4782815	10220170	"NY"	""	66	66	18.4	"18.4"	"361"	361	0	90590
0	1987	3	1	6	6	"428/702"	"JP"		8	11	1988	1.1309	"H01B  106"	"H01B"	1	1	3	428	428	4783380	10408064	""	""	69	69	702	"702"	"702"	702	0	399720
14	1987	6	1	6	6	"134/42"	"US"		15	11	1988	1.1309	"B08B  500"	"B08B"	5	1	3	134	134	4784699	10036902	"DC"	""	69	69	42	"42"	"42"	42	0	597185
16	1987	2	1	4	4	"136/248"	"US"		15	11	1988	1.1279	"H02N  600"	"H02N"	6	1	7	136	136	4784700	10756049	"CA"	""	45	45	248	"248"	"248"	248	0	218445
5	1987	7	1	4	4	"136/249"	"JP"		15	11	1988	1.1279	"H01L 2714"	"H01L"	27	1	3	136	136	4784701	10730308	""	""	45	45	249	"249"	"249"	249	0	210725
6	1986	2	1	6	6	"428/698"	"US"		15	11	1988	1.1309	"B32B  900"	"B32B"	9	1	22	428	428	4784923	11022591	"MI"	""	69	69	698	"698"	"698"	698	0	88440
5	1984	2	1	4	4	"429/15"	"US"		15	11	1988	1.1279	"H01M  804"	"H01M"	8	1	20	429	429	4784924	11037269	"OH"	""	45	45	15	"15"	"15"	15	0	599320
5	1987	3	1	4	4	"60/618"	"DE"		22	11	1988	1.1279	"F02B 4110"	"F02B"	41	1	20	60	60	4785631	10034689	""	""	45	45	618	"618"	"618"	618	0	448120
0	1985	1		4	4	"60/641.15"	""		22	11	1988	1.1279	"F03G  702"	"F03G"	7	1	4	60	60	4785632		"MD"	""	45	45	641.15	"641.15"	"641"	641	0	0
0	1987	3	1	6	6	"110/234"	"CA"		22	11	1988	1.1309	"F23B  700"	"F23B"	7	1	22	110	110	4785747	10885747	""	""	66	66	234	"234"	"234"	234	0	99410
7	1987	1		1	1	"44/519"	""		22	11	1988	1.1305	"C10L 1106"	"C10L"	11	1	6	44	44	4786290		"OK"	""	19	19	519	"519"	"519"	519	0	0
23	1987	2	1	6	6	"428/568"	"US"		22	11	1988	1.1309	"B05D  110"	"B05D"	1	1	15	428	428	4786566	10446448	"NY"	""	69	69	568	"568"	"568"	568	0	218550
23	1988	3	1	4	4	"429/19"	"AU"		22	11	1988	1.1279	"H01M  820"	"H01M"	8	1	110	429	429	4786567	11145520	""	""	45	45	19	"19"	"19"	19	0	595995
7	1986	1		6	6	"108/64"	""		29	11	1988	1.1309	"A47B 5700"	"A47B"	57	1	8	108	108	4787319		"CH"	""	69	69	64	"64"	"64"	64	0	0
8	1987	1		6	6	"110/250"	""		29	11	1988	1.1309	"F23G  500"	"F23G"	5	1	9	110	110	4787320		"NO"	""	66	66	250	"250"	"250"	250	0	0
3	1988	1		6	6	"110/288"	""		29	11	1988	1.1309	"F23K  310"	"F23K"	3	1	10	110	110	4787322		"WA"	""	66	66	288	"288"	"266"	266	0	0
12	1987	1		6	6	"126/500"	""		29	11	1988	1.1309	"F24B 1302"	"F24B"	13	1	21	126	126	4787366		"NC"	""	66	66	500	"500"	"500"	500	0	0
3	1987	1		6	6	"428/542.8"	""		29	11	1988	1.1309	"A63H 3316"	"A63H"	33	1	18	428	428	4788109		"CA"	""	69	69	542.8	"542.8"	"542"	542	0	0
15	1987	2	1	4	4	"429/19"	"US"		29	11	1988	1.1279	"H01M  806"	"H01M"	8	1	22	429	429	4788110	10068775	"CT"	""	45	45	19	"19"	"19"	19	0	174295
1	1987	2	1	6	6	"134/22.1"	"US"		6	12	1988	1.1309	"B08B  308"	"B08B"	3	1	2	134	134	4789407	10889407	"IL"	""	69	69	22.1	"22.1"	"22"	22	0	586410
5	1986	3	1	4	6	"219/621"	"CH"		13	12	1988	1.1279	"A47J 2700"	"A47J"	27	1	19	219	126	4790292	10304609	""	""	49	66	621	"621"	"390"	390	0	246575
10	1987	2	1	6	6	"134/22.18"	"US"		13	12	1988	1.1309	"B08B  900"	"B08B"	9	1	3	134	134	4790882	10890882	"NY"	""	69	69	22.18	"22.18"	"22"	22	0	47890
4	1987	3	1	6	6	"428/842"	"JP"		13	12	1988	1.1309	"H01F 1002"	"H01F"	10	1	3	428	428	4791032	10035016	""	""	69	69	842	"842"	"694"	694	0	211155
10	1988	2	1	4	4	"429/19"	"US"		13	12	1988	1.1279	"H01M  806"	"H01M"	8	1	15	429	429	4791033	10068775	"CT"	""	45	45	19	"19"	"19"	19	0	174295
31	1987	2	1	4	4	"429/27"	"US"		13	12	1988	1.1279	"H01M  400"	"H01M"	4	1	22	429	429	4791034	10443714	"WI"	""	45	45	27	"27"	"27"	27	0	465930
2	1987	1		6	6	"126/21A"	""		20	12	1988	1.1309	"A23B  404"	"A23B"	4	1	6	126	126	4791909		"TN"	""	66	66		"21A"	"21"	21	0	0
5	1987	2	1	6	6	"428/699"	"US"		20	12	1988	1.1309	"B32B  900"	"B32B"	9	1	15	428	428	4792501	10237078	"MI"	""	69	69	699	"699"	"699"	699	0	173980
4	1987	2	1	4	4	"250/577"	"US"		20	12	1988	1.1279	"G01N 1506"	"G01N"	15	1	17	250	250	4792699	10060190	"OH"	""	44	44	577	"577"	"577"	577	0	161150
17	1987	2	1	6	6	"110/343"	"US"		27	12	1988	1.1309	"F23B  700"	"F23B"	7	1	23	110	110	4793268	10705568	"NJ"	""	66	66	343	"343"	"343"	343	0	32730
8	1987	2	1	1	1	"208/101"	"US"		27	12	1988	1.1305	"C10G 1118"	"C10G"	11	1	8	208	208	4793915	10190949	"NY"	""	19	19	101	"101"	"161"	161	0	381140
3	1985	2	1	6	6	"428/627"	"US"		27	12	1988	1.1309	"B32B 1504"	"B32B"	15	1	19	428	428	4794053	10237497	"MA"	""	69	69	627	"627"	"627"	627	0	466005
16	1987	3	1	4	4	"429/44"	"JP"		27	12	1988	1.1279	"H01M  492"	"H01M"	4	1	20	429	429	4794054	10894054	""	""	45	45	44	"44"	"44"	44	0	402645
18	1988	2	1	6	6	"110/341"	"US"		3	1	1989	1.1581	"F23B  700"	"F23B"	7	1	11	110	110	4794871	10844964	"MI"	""	66	66	341	"341"	"341"	341	0	177060
4	1987	1		6	6	"126/112"	""		3	1	1989	1.1581	"F24H  308"	"F24H"	3	1	6	126	126	4794908		"KY"	""	66	66	112	"112"	"112"	112	0	0
0	1988	1		4	4	"136/230"	""		3	1	1989	1.1546	"H01L 3502"	"H01L"	35	1	15	136	136	4795499		"OH"	""	45	45	230	"230"	"230"	230	0	0
8	1987	3	1	4	4	"136/244"	"JP"		3	1	1989	1.1546	"H01L 2714"	"H01L"	27	1	24	136	136	4795500	10480018	""	""	45	45	244	"244"	"244"	244	0	493260
9	1987	3	1	6	6	"428/646"	"GB"		3	1	1989	1.1581	"B32B 1501"	"B32B"	15	1	4	428	428	4795682	10678848	""	""	69	69	646	"646"	"646"	646	0	9245
23	1987	2	1	4	4	"429/13"	"US"		3	1	1989	1.1546	"H01M  804"	"H01M"	8	1	8	429	429	4795683	10045844	"CT"	""	45	45	13	"13"	"13"	13	0	597550
25	1987	2	1	6	6	"62/127"	"US"		17	1	1989	1.1581	"F25B 4900"	"F25B"	49	1	27	62	62	4798055	11146322	"MI"	""	69	69	127	"127"	"127"	127	0	310680
15	1988	2	1	1	1	"208/117"	"US"		17	1	1989	1.1576	"C10G 1108"	"C10G"	11	1	2	208	208	4798667	10062206	"FL"	""	19	19	117	"117"	"117"	117	0	599520
1	1987	3	1	6	6	"134/38"	"DE"		24	1	1989	1.1581	"B08B  700"	"B08B"	7	1	8	134	134	4799967	10452846	""	""	69	69	38	"38"	"38"	38	0	89560
19	1987	3	1	6	6	"428/698"	"JP"		24	1	1989	1.1581	"B32B 3126"	"B32B"	31	1	16	428	428	4800137	10408064	""	""	69	69	698	"698"	"698"	698	0	399720
7	1987	2	1	4	4	"429/19"	"US"		24	1	1989	1.1546	"H01M  818"	"H01M"	8	1	3	429	429	4800138	10874154	"CT"	""	45	45	19	"19"	"19"	19	0	280815
2	1982	1		6	6	"109/24"	""		31	1	1989	1.1581	"E05G  300"	"E05G"	3	1	8	109	109	4800823		"CA"	""	69	69	24	"24"	"24"	24	0	0
10	1986	1		6	6	"126/204"	""		31	1	1989	1.1581	"A61F  700"	"A61F"	7	1	28	126	126	4800867		"PA"	""	66	66	204	"204"	"204"	204	0	0
13	1987	2	1	4	4	"250/559.34"	"US"		31	1	1989	1.1546	"G01N 2188"	"G01N"	21	1	18	250	250	4801810	10191980	"CT"	""	44	44	559.34	"559.34"	"572"	572	0	221500
24	1987	2	1	6	6	"62/229"	"US"		7	2	1989	1.1581	"F25B 4900"	"F25B"	49	1	8	62	62	4802340	10197098	"OH"	""	69	69	229	"229"	"229"	229	0	253800
12	1987	2	1	6	6	"110/233"	"US"		7	2	1989	1.1581	"F23B  700"	"F23B"	7	1	16	110	110	4802423	10574118	"NJ"	""	66	66	233	"233"	"233"	233	0	469035
3	1988	2	1	1	1	"508/192"	"US"		7	2	1989	1.1576	"C10M13316"	"C10M"	33	1	66	508	252	4802893	10228403	"CA"	""	19	19	192	"192"	"49"	49	0	101491
3	1987	3	1	6	6	"428/843.4"	"JP"		7	2	1989	1.1581	"G11B  571"	"G11B"	5	1	1	428	428	4803133	10045727	""	""	69	69	843.4	"843.4"	"695"	695	0	358975
24	1987	1		5	5	"124/44.5"	""		14	2	1989	1.1581	"F41B  500"	"F41B"	5	1	13	124	124	4803971		"CA"	""	59	59	44.5	"44.5"	"41"	41	0	0
26	1986	3	1	6	6	"428/408"	"JP"		14	2	1989	1.1581	"G11B  572"	"G11B"	5	1	8	428	428	4804590	10681245	""	""	69	69	408	"408"	"408"	408	0	401300
13	1985	2	1	4	4	"429/12"	"US"		14	2	1989	1.1546	"H01M  800"	"H01M"	8	1	8	429	429	4804591	10874154	"CT"	""	45	45	12	"12"	"12"	12	0	280815
5	1987	1		6	6	"126/414"	""		21	2	1989	1.1581	"B23K  302"	"B23K"	3	1	2	126	126	4805593		"TW"	""	66	66	414	"414"	"414"	414	0	0
3	1987	2	1	1	1	"44/341"	"US"		21	2	1989	1.1576	"C10L  124"	"C10L"	1	1	13	44	44	4806130	10190949	"NY"	""	19	19	341	"341"	"63"	63	0	381140
4	1988	1		6	6	"126/242"	""		28	2	1989	1.1581	"F23J  100"	"F23J"	1	1	4	126	126	4807590		"GA"	""	66	66	242	"242"	"242"	242	0	0
1	1985	1		6	6	"126/624"	""		28	2	1989	1.1581	"F24J  236"	"F24J"	2	1	2	126	126	4807591		"SE"	""	66	66	624	"624"	"426"	426	0	0
2	1987	2	1	4	4	"136/230"	"US"		28	2	1989	1.1546	"H01L 3502"	"H01L"	35	1	25	136	136	4808241	10233700	"CT"	""	45	45	230	"230"	"230"	230	0	417945
17	1986	3	1	6	6	"428/699"	"JP"		28	2	1989	1.1581	"B05D  306"	"B05D"	3	1	2	428	428	4808490	10237170	""	""	69	69	699	"699"	"699"	699	0	252905
19	1988	2	1	4	4	"429/13"	"US"		28	2	1989	1.1546	"H01M  810"	"H01M"	8	1	10	429	429	4808491	10107597	"PA"	""	45	45	13	"13"	"13"	13	0	625115
2	1987	3	1	4	4	"429/34"	"JP"		28	2	1989	1.1546	"H01H  808"	"H01H"	8	1	44	429	429	4808492	10180289	""	""	45	45	34	"34"	"34"	34	0	252865
1	1984	2	1	6	6	"126/410"	"US"		7	3	1989	1.1581	"D06F 6700"	"D06F"	67	1	2	126	126	4809674	10399555	"IL"	""	66	66	410	"410"	"410"	410	0	399190
7	1987	2	1	1	1	"44/408"	"US"		7	3	1989	1.1576	"C10L  122"	"C10L"	1	1	18	44	44	4810263	10117336	"NJ"	""	19	19	408	"408"	"72"	72	0	186590
4	1988	3	1	6	6	"428/677"	"JP"		7	3	1989	1.1581	"B32B 1502"	"B32B"	15	1	2	428	428	4810593	10076167	""	""	69	69	677	"677"	"677"	677	0	714593
13	1988	2	1	4	4	"429/13"	"US"		7	3	1989	1.1546	"H01M  488"	"H01M"	4	1	3	429	429	4810594	10874154	"CT"	""	45	45	13	"13"	"13"	13	0	280815
9	1988	3	1	4	4	"429/16"	"JP"		7	3	1989	1.1546	"H01M  814"	"H01M"	8	1	8	429	429	4810595	10910595	""	""	45	45	16	"16"	"16"	16	0	398230
2	1985	2	1	4	4	"429/17"	"US"		7	3	1989	1.1546	"H01M  818"	"H01M"	8	1	8	429	429	4810596	10422661	"CA"	""	45	45	17	"17"	"17"	17	0	260265
9	1988	2	1	6	6	"428/664"	"US"		14	3	1989	1.1581	"B32B 1501"	"B32B"	15	1	4	428	428	4812372	10617323	"OH"	""	69	69	664	"664"	"664"	664	0	424125
2	1987	1		6	6	"47/77"	""		21	3	1989	1.1581	"A01G  900"	"A01G"	9	1	12	47	47	4813178		"FR"	""	61	61	77	"77"	"77"	77	0	0
5	1987	2	1	5	5	"105/199.5"	"US"		21	3	1989	1.1581	"B61F  552"	"B61F"	5	1	7	105	105	4813359	10907722	"IL"	""	55	55	199.5	"199.5"	"199"	199	0	574585
2	1988	3	1	6	6	"428/829"	"JP"		21	3	1989	1.1581	"G11B  564"	"G11B"	5	1	8	428	428	4814239	10253767	""	""	69	69	829	"829"	"694"	694	0	592575
3	1988	2	1	6	6	"126/409"	"US"	29mar2005	28	3	1989	1.1581	"A45D  102"	"A45D"	1	1	1	126	126	4815441	11017078	"MA"	""	66	66	409	"409"	"409"	409	0	496640
0	1987	3	1	6	6	"126/567"	"IL"		28	3	1989	1.1581	"F24J  242"	"F24J"	2	1	12	126	126	4815442	10915442	""	""	66	66	567	"567"	"415"	415	0	509860
8	1986	2	1	6	6	"126/697"	"US"		28	3	1989	1.1581	"F24J  210"	"F24J"	2	1	6	126	126	4815443	10279693	"CA"	""	66	66	697	"697"	"438"	438	0	480040
